entry_date,ticker,direction,entry_price,size,stop_loss,take_profit,reasoning,exit_date,exit_price,pnl,exit_reason
2023-08-30,BHARTIARTL.NS,long,847.9955846502774,158,831.5520290729991,859.2199955784492,Mock forecast (uptrend) due to missing Gemini API key.,2023-09-06,859.2199955784492,1773.456926651159,Take-Profit
2023-09-06,BHARTIARTL.NS,short,855.1950254138994,-170,864.9616341938194,839.296332630897,Mock forecast (downtrend) due to missing Gemini API key.,2023-09-07,864.9616341938194,-1660.3234925863865,Stop-Loss
2023-09-13,BHARTIARTL.NS,short,875.8067842822528,-163,889.6522864866174,862.7541453615934,Mock forecast (downtrend) due to missing Gemini API key.,2023-09-14,889.6522864866174,-2256.816859311431,Stop-Loss
2023-09-14,BHARTIARTL.NS,short,907.6122163591562,-133,916.6277755678643,883.7404398678475,Mock forecast (downtrend) due to missing Gemini API key.,2023-09-15,916.6277755678643,-1199.0693747581863,Stop-Loss
2023-09-15,BHARTIARTL.NS,long,900.0183987790812,137,888.6009468695626,920.6494007559478,Mock forecast (uptrend) due to missing Gemini API key.,2023-09-18,920.6494007559478,2826.447270830728,Take-Profit
2023-09-18,BHARTIARTL.NS,long,916.5867864397319,124,908.1213393474138,943.407021169594,Mock forecast (uptrend) due to missing Gemini API key.,2023-09-20,908.1213393474138,-1049.715439447441,Stop-Loss
2023-09-20,BHARTIARTL.NS,long,898.4404442785624,118,891.6624943352249,928.6484328460022,Mock forecast (uptrend) due to missing Gemini API key.,2023-09-21,891.6624943352249,-799.7980933138238,Stop-Loss
2023-09-22,BHARTIARTL.NS,short,905.2946469856972,-120,920.870034156662,884.5273934226278,Mock forecast (downtrend) due to missing Gemini API key.,2023-09-29,920.870034156662,-1869.0464605157695,Stop-Loss
2023-09-29,BHARTIARTL.NS,long,919.1509451291062,133,898.7427931248423,931.7494162957832,Mock forecast (uptrend) due to missing Gemini API key.,2023-10-10,931.7494162957832,1675.5966651680524,Take-Profit
2023-10-10,BHARTIARTL.NS,long,911.8036443363156,154,899.5993706665647,928.0760222167157,Mock forecast (uptrend) due to missing Gemini API key.,2023-10-11,928.0760222167157,2505.9461935816134,Take-Profit
2023-10-11,BHARTIARTL.NS,long,935.4234457782845,130,920.8635540015376,954.4914576203456,Mock forecast (uptrend) due to missing Gemini API key.,2023-10-25,920.8635540015376,-1892.7859309770963,Stop-Loss
2023-10-26,BHARTIARTL.NS,short,908.9436679922419,-138,923.4578276169669,891.77738056019,Mock forecast (downtrend) due to missing Gemini API key.,2023-11-01,891.77738056019,2368.947665623168,Take-Profit
